date,location_name,location,value
2020-05-26,Mazowieckie,PL78,252.0
2020-05-26,Opolskie,PL79,45.0
2020-05-26,Podkarpackie,PL80,35.0
2020-05-26,Podlaskie,PL81,9.0
2020-05-26,Pomorskie,PL82,30.0
2020-05-26,Slaskie,PL83,192.0
2020-05-26,Swietokrzyskie,PL84,20.0
2020-05-26,Warminsko-Mazurskie,PL85,1.0
2020-05-26,Wielkopolskie,PL86,146.0
2020-05-26,Zachodniopomorskie,PL87,19.0
2020-05-26,Poland,PL,1007.0
2020-05-27,Dolnoslaskie,PL72,101.0
2020-05-27,Kujawsko-Pomorskie,PL73,46.0
2020-05-27,Lubelskie,PL75,15.0
2020-05-27,Lubuskie,PL76,0.0
2020-05-27,Lodzkie,PL74,62.0
2020-05-27,Malopolskie,PL77,40.0
2020-05-27,Mazowieckie,PL78,255.0
2020-05-27,Opolskie,PL79,47.0
2020-05-27,Podkarpackie,PL80,35.0
2020-05-27,Podlaskie,PL81,9.0
2020-05-27,Pomorskie,PL82,32.0
2020-05-27,Slaskie,PL83,194.0
2020-05-27,Swietokrzyskie,PL84,21.0
2020-05-27,Warminsko-Mazurskie,PL85,1.0
2020-05-27,Wielkopolskie,PL86,147.0
2020-05-27,Zachodniopomorskie,PL87,19.0
2020-05-27,Poland,PL,1024.0
2020-05-28,Dolnoslaskie,PL72,101.0
2020-05-28,Kujawsko-Pomorskie,PL73,46.0
2020-05-28,Lubelskie,PL75,15.0
2020-05-28,Lubuskie,PL76,0.0
2020-05-28,Lodzkie,PL74,64.0
2020-05-28,Malopolskie,PL77,40.0
2020-05-28,Mazowieckie,PL78,255.0
2020-05-28,Opolskie,PL79,47.0
2020-05-28,Podkarpackie,PL80,35.0
2020-05-28,Podlaskie,PL81,9.0
2020-05-28,Pomorskie,PL82,33.0
2020-05-28,Slaskie,PL83,195.0
2020-05-28,Swietokrzyskie,PL84,21.0
2020-05-28,Warminsko-Mazurskie,PL85,1.0
2020-05-28,Wielkopolskie,PL86,147.0
2020-05-28,Zachodniopomorskie,PL87,19.0
2020-05-28,Poland,PL,1028.0
2020-05-29,Dolnoslaskie,PL72,102.0
2020-05-29,Kujawsko-Pomorskie,PL73,46.0
2020-05-29,Lubelskie,PL75,15.0
2020-05-29,Lubuskie,PL76,0.0
2020-05-29,Lodzkie,PL74,64.0
2020-05-29,Malopolskie,PL77,40.0
2020-05-29,Mazowieckie,PL78,256.0
2020-05-29,Opolskie,PL79,47.0
2020-05-29,Podkarpackie,PL80,35.0
2020-05-29,Podlaskie,PL81,9.0
2020-05-29,Pomorskie,PL82,33.0
2020-05-29,Slaskie,PL83,201.0
2020-05-29,Swietokrzyskie,PL84,21.0
2020-05-29,Warminsko-Mazurskie,PL85,1.0
2020-05-29,Wielkopolskie,PL86,149.0
2020-05-29,Zachodniopomorskie,PL87,19.0
2020-05-29,Poland,PL,1038.0
2020-05-30,Dolnoslaskie,PL72,102.0
2020-05-30,Kujawsko-Pomorskie,PL73,46.0
2020-05-30,Lubelskie,PL75,15.0
2020-05-30,Lubuskie,PL76,0.0
2020-05-30,Lodzkie,PL74,65.0
2020-05-30,Malopolskie,PL77,40.0
2020-05-30,Mazowieckie,PL78,261.0
2020-05-30,Opolskie,PL79,47.0
2020-05-30,Podkarpackie,PL80,35.0
2020-05-30,Podlaskie,PL81,9.0
2020-05-30,Pomorskie,PL82,34.0
2020-05-30,Slaskie,PL83,204.0
2020-05-30,Swietokrzyskie,PL84,22.0
2020-05-30,Warminsko-Mazurskie,PL85,1.0
2020-05-30,Wielkopolskie,PL86,151.0
2020-05-30,Zachodniopomorskie,PL87,19.0
2020-05-30,Poland,PL,1051.0
2020-05-31,Dolnoslaskie,PL72,104.0
2020-05-31,Kujawsko-Pomorskie,PL73,46.0
2020-05-31,Lubelskie,PL75,15.0
2020-05-31,Lubuskie,PL76,0.0
2020-05-31,Lodzkie,PL74,67.0
2020-05-31,Malopolskie,PL77,40.0
2020-05-31,Mazowieckie,PL78,263.0
2020-05-31,Opolskie,PL79,47.0
2020-05-31,Podkarpackie,PL80,35.0
2020-05-31,Podlaskie,PL81,9.0
2020-05-31,Pomorskie,PL82,35.0
2020-05-31,Slaskie,PL83,206.0
2020-05-31,Swietokrzyskie,PL84,22.0
2020-05-31,Warminsko-Mazurskie,PL85,1.0
2020-05-31,Wielkopolskie,PL86,152.0
2020-05-31,Zachodniopomorskie,PL87,19.0
2020-05-31,Poland,PL,1061.0
2020-06-01,Dolnoslaskie,PL72,104.0
2020-06-01,Kujawsko-Pomorskie,PL73,46.0
2020-06-01,Lubelskie,PL75,15.0
2020-06-01,Lubuskie,PL76,0.0
2020-06-01,Lodzkie,PL74,67.0
2020-06-01,Malopolskie,PL77,40.0
2020-06-01,Mazowieckie,PL78,263.0
2020-06-01,Opolskie,PL79,47.0
2020-06-01,Podkarpackie,PL80,35.0
2020-06-01,Podlaskie,PL81,9.0
2020-06-01,Pomorskie,PL82,35.0
2020-06-01,Slaskie,PL83,208.0
2020-06-01,Swietokrzyskie,PL84,22.0
2020-06-01,Warminsko-Mazurskie,PL85,1.0
2020-06-01,Wielkopolskie,PL86,153.0
2020-06-01,Zachodniopomorskie,PL87,19.0
2020-06-01,Poland,PL,1064.0
2020-06-02,Dolnoslaskie,PL72,105.0
2020-06-02,Kujawsko-Pomorskie,PL73,47.0
2020-06-02,Lubelskie,PL75,15.0
2020-06-02,Lubuskie,PL76,0.0
2020-06-02,Lodzkie,PL74,67.0
2020-06-02,Malopolskie,PL77,40.0
2020-06-02,Mazowieckie,PL78,268.0
2020-06-02,Opolskie,PL79,47.0
2020-06-02,Podkarpackie,PL80,35.0
2020-06-02,Podlaskie,PL81,9.0
2020-06-02,Pomorskie,PL82,35.0
2020-06-02,Slaskie,PL83,211.0
2020-06-02,Swietokrzyskie,PL84,22.0
2020-06-02,Warminsko-Mazurskie,PL85,1.0
2020-06-02,Wielkopolskie,PL86,153.0
2020-06-02,Zachodniopomorskie,PL87,19.0
2020-06-02,Poland,PL,1074.0
2020-06-03,Dolnoslaskie,PL72,105.0
2020-06-03,Kujawsko-Pomorskie,PL73,47.0
2020-06-03,Lubelskie,PL75,15.0
2020-06-03,Lubuskie,PL76,0.0
2020-06-03,Lodzkie,PL74,72.0
2020-06-03,Malopolskie,PL77,40.0
2020-06-03,Mazowieckie,PL78,274.0
2020-06-03,Opolskie,PL79,48.0
2020-06-03,Podkarpackie,PL80,35.0
2020-06-03,Podlaskie,PL81,9.0
2020-06-03,Pomorskie,PL82,35.0
2020-06-03,Slaskie,PL83,217.0
2020-06-03,Swietokrzyskie,PL84,22.0
2020-06-03,Warminsko-Mazurskie,PL85,1.0
2020-06-03,Wielkopolskie,PL86,153.0
2020-06-03,Zachodniopomorskie,PL87,19.0
2020-06-03,Poland,PL,1092.0
2020-06-04,Dolnoslaskie,PL72,112.0
2020-06-04,Kujawsko-Pomorskie,PL73,47.0
2020-06-04,Lubelskie,PL75,15.0
2020-06-04,Lubuskie,PL76,0.0
2020-06-04,Lodzkie,PL74,74.0
2020-06-04,Malopolskie,PL77,40.0
2020-06-04,Mazowieckie,PL78,278.0
2020-06-04,Opolskie,PL79,49.0
2020-06-04,Podkarpackie,PL80,36.0
2020-06-04,Podlaskie,PL81,9.0
2020-06-04,Pomorskie,PL82,35.0
2020-06-04,Slaskie,PL83,224.0
2020-06-04,Swietokrzyskie,PL84,22.0
2020-06-04,Warminsko-Mazurskie,PL85,1.0
2020-06-04,Wielkopolskie,PL86,154.0
2020-06-04,Zachodniopomorskie,PL87,19.0
2020-06-04,Poland,PL,1115.0
2020-06-05,Dolnoslaskie,PL72,112.0
2020-06-05,Kujawsko-Pomorskie,PL73,47.0
2020-06-05,Lubelskie,PL75,15.0
2020-06-05,Lubuskie,PL76,0.0
2020-06-05,Lodzkie,PL74,75.0
2020-06-05,Malopolskie,PL77,40.0
2020-06-05,Mazowieckie,PL78,278.0
2020-06-05,Opolskie,PL79,49.0
2020-06-05,Podkarpackie,PL80,36.0
2020-06-05,Podlaskie,PL81,9.0
2020-06-05,Pomorskie,PL82,35.0
2020-06-05,Slaskie,PL83,225.0
2020-06-05,Swietokrzyskie,PL84,22.0
2020-06-05,Warminsko-Mazurskie,PL85,1.0
2020-06-05,Wielkopolskie,PL86,154.0
2020-06-05,Zachodniopomorskie,PL87,19.0
2020-06-05,Poland,PL,1117.0
2020-06-06,Dolnoslaskie,PL72,117.0
2020-06-06,Kujawsko-Pomorskie,PL73,47.0
2020-06-06,Lubelskie,PL75,15.0
2020-06-06,Lubuskie,PL76,0.0
2020-06-06,Lodzkie,PL74,77.0
2020-06-06,Malopolskie,PL77,40.0
2020-06-06,Mazowieckie,PL78,280.0
2020-06-06,Opolskie,PL79,49.0
2020-06-06,Podkarpackie,PL80,36.0
2020-06-06,Podlaskie,PL81,9.0
2020-06-06,Pomorskie,PL82,36.0
2020-06-06,Slaskie,PL83,235.0
2020-06-06,Swietokrzyskie,PL84,22.0
2020-06-06,Warminsko-Mazurskie,PL85,1.0
2020-06-06,Wielkopolskie,PL86,154.0
2020-06-06,Zachodniopomorskie,PL87,19.0
2020-06-06,Poland,PL,1137.0
2020-06-07,Dolnoslaskie,PL72,117.0
2020-06-07,Kujawsko-Pomorskie,PL73,47.0
2020-06-07,Lubelskie,PL75,16.0
2020-06-07,Lubuskie,PL76,0.0
2020-06-07,Lodzkie,PL74,80.0
2020-06-07,Malopolskie,PL77,40.0
2020-06-07,Mazowieckie,PL78,282.0
2020-06-07,Opolskie,PL79,49.0
2020-06-07,Podkarpackie,PL80,37.0
2020-06-07,Podlaskie,PL81,9.0
2020-06-07,Pomorskie,PL82,36.0
2020-06-07,Slaskie,PL83,238.0
2020-06-07,Swietokrzyskie,PL84,23.0
2020-06-07,Warminsko-Mazurskie,PL85,1.0
2020-06-07,Wielkopolskie,PL86,157.0
2020-06-07,Zachodniopomorskie,PL87,19.0
2020-06-07,Poland,PL,1151.0
2020-06-08,Dolnoslaskie,PL72,117.0
2020-06-08,Kujawsko-Pomorskie,PL73,47.0
2020-06-08,Lubelskie,PL75,16.0
2020-06-08,Lubuskie,PL76,0.0
2020-06-08,Lodzkie,PL74,80.0
2020-06-08,Malopolskie,PL77,40.0
2020-06-08,Mazowieckie,PL78,282.0
2020-06-08,Opolskie,PL79,49.0
2020-06-08,Podkarpackie,PL80,37.0
2020-06-08,Podlaskie,PL81,9.0
2020-06-08,Pomorskie,PL82,36.0
2020-06-08,Slaskie,PL83,241.0
2020-06-08,Swietokrzyskie,PL84,24.0
2020-06-08,Warminsko-Mazurskie,PL85,1.0
2020-06-08,Wielkopolskie,PL86,157.0
2020-06-08,Zachodniopomorskie,PL87,19.0
2020-06-08,Poland,PL,1155.0
2020-06-09,Dolnoslaskie,PL72,120.0
2020-06-09,Kujawsko-Pomorskie,PL73,47.0
2020-06-09,Lubelskie,PL75,16.0
2020-06-09,Lubuskie,PL76,0.0
2020-06-09,Lodzkie,PL74,83.0
2020-06-09,Malopolskie,PL77,40.0
2020-06-09,Mazowieckie,PL78,283.0
2020-06-09,Opolskie,PL79,49.0
2020-06-09,Podkarpackie,PL80,38.0
2020-06-09,Podlaskie,PL81,9.0
2020-06-09,Pomorskie,PL82,37.0
2020-06-09,Slaskie,PL83,241.0
2020-06-09,Swietokrzyskie,PL84,24.0
2020-06-09,Warminsko-Mazurskie,PL85,1.0
2020-06-09,Wielkopolskie,PL86,157.0
2020-06-09,Zachodniopomorskie,PL87,19.0
2020-06-09,Poland,PL,1164.0
2020-06-10,Dolnoslaskie,PL72,122.0
2020-06-10,Kujawsko-Pomorskie,PL73,47.0
2020-06-10,Lubelskie,PL75,16.0
2020-06-10,Lubuskie,PL76,0.0
2020-06-10,Lodzkie,PL74,87.0
2020-06-10,Malopolskie,PL77,40.0
2020-06-10,Mazowieckie,PL78,284.0
2020-06-10,Opolskie,PL79,49.0
2020-06-10,Podkarpackie,PL80,38.0
2020-06-10,Podlaskie,PL81,9.0
2020-06-10,Pomorskie,PL82,37.0
2020-06-10,Slaskie,PL83,252.0
2020-06-10,Swietokrzyskie,PL84,24.0
2020-06-10,Warminsko-Mazurskie,PL85,1.0
2020-06-10,Wielkopolskie,PL86,158.0
2020-06-10,Zachodniopomorskie,PL87,19.0
2020-06-10,Poland,PL,1183.0
2020-06-11,Dolnoslaskie,PL72,124.0
2020-06-11,Kujawsko-Pomorskie,PL73,47.0
2020-06-11,Lubelskie,PL75,16.0
2020-06-11,Lubuskie,PL76,0.0
2020-06-11,Lodzkie,PL74,94.0
2020-06-11,Malopolskie,PL77,40.0
2020-06-11,Mazowieckie,PL78,293.0
2020-06-11,Opolskie,PL79,49.0
2020-06-11,Podkarpackie,PL80,38.0
2020-06-11,Podlaskie,PL81,9.0
2020-06-11,Pomorskie,PL82,37.0
2020-06-11,Slaskie,PL83,253.0
2020-06-11,Swietokrzyskie,PL84,25.0
2020-06-11,Warminsko-Mazurskie,PL85,1.0
2020-06-11,Wielkopolskie,PL86,161.0
2020-06-11,Zachodniopomorskie,PL87,19.0
2020-06-11,Poland,PL,1206.0
2020-06-12,Dolnoslaskie,PL72,124.0
2020-06-12,Kujawsko-Pomorskie,PL73,47.0
2020-06-12,Lubelskie,PL75,16.0
2020-06-12,Lubuskie,PL76,0.0
2020-06-12,Lodzkie,PL74,102.0
2020-06-12,Malopolskie,PL77,40.0
2020-06-12,Mazowieckie,PL78,293.0
2020-06-12,Opolskie,PL79,49.0
2020-06-12,Podkarpackie,PL80,38.0
2020-06-12,Podlaskie,PL81,9.0
2020-06-12,Pomorskie,PL82,37.0
2020-06-12,Slaskie,PL83,253.0
2020-06-12,Swietokrzyskie,PL84,25.0
2020-06-12,Warminsko-Mazurskie,PL85,1.0
2020-06-12,Wielkopolskie,PL86,162.0
2020-06-12,Zachodniopomorskie,PL87,19.0
2020-06-12,Poland,PL,1215.0
2020-06-13,Dolnoslaskie,PL72,124.0
2020-06-13,Kujawsko-Pomorskie,PL73,47.0
2020-06-13,Lubelskie,PL75,16.0
2020-06-13,Lubuskie,PL76,0.0
2020-06-13,Lodzkie,PL74,102.0
2020-06-13,Malopolskie,PL77,40.0
2020-06-13,Mazowieckie,PL78,296.0
2020-06-13,Opolskie,PL79,49.0
2020-06-13,Podkarpackie,PL80,38.0
2020-06-13,Podlaskie,PL81,9.0
2020-06-13,Pomorskie,PL82,37.0
2020-06-13,Slaskie,PL83,255.0
2020-06-13,Swietokrzyskie,PL84,26.0
2020-06-13,Warminsko-Mazurskie,PL85,1.0
2020-06-13,Wielkopolskie,PL86,163.0
2020-06-13,Zachodniopomorskie,PL87,19.0
2020-06-13,Poland,PL,1222.0
2020-06-14,Dolnoslaskie,PL72,125.0
2020-06-14,Kujawsko-Pomorskie,PL73,49.0
2020-06-14,Lubelskie,PL75,16.0
2020-06-14,Lubuskie,PL76,0.0
2020-06-14,Lodzkie,PL74,108.0
2020-06-14,Malopolskie,PL77,40.0
2020-06-14,Mazowieckie,PL78,296.0
2020-06-14,Opolskie,PL79,49.0
2020-06-14,Podkarpackie,PL80,38.0
2020-06-14,Podlaskie,PL81,9.0
2020-06-14,Pomorskie,PL82,37.0
2020-06-14,Slaskie,PL83,260.0
2020-06-14,Swietokrzyskie,PL84,26.0
2020-06-14,Warminsko-Mazurskie,PL85,1.0
2020-06-14,Wielkopolskie,PL86,164.0
2020-06-14,Zachodniopomorskie,PL87,19.0
2020-06-14,Poland,PL,1237.0
2020-06-15,Dolnoslaskie,PL72,125.0
2020-06-15,Kujawsko-Pomorskie,PL73,49.0
2020-06-15,Lubelskie,PL75,16.0
2020-06-15,Lubuskie,PL76,0.0
2020-06-15,Lodzkie,PL74,108.0
2020-06-15,Malopolskie,PL77,40.0
2020-06-15,Mazowieckie,PL78,297.0
2020-06-15,Opolskie,PL79,49.0
2020-06-15,Podkarpackie,PL80,40.0
2020-06-15,Podlaskie,PL81,9.0
2020-06-15,Pomorskie,PL82,37.0
2020-06-15,Slaskie,PL83,266.0
2020-06-15,Swietokrzyskie,PL84,26.0
2020-06-15,Warminsko-Mazurskie,PL85,1.0
2020-06-15,Wielkopolskie,PL86,165.0
2020-06-15,Zachodniopomorskie,PL87,19.0
2020-06-15,Poland,PL,1247.0
2020-06-16,Dolnoslaskie,PL72,126.0
2020-06-16,Kujawsko-Pomorskie,PL73,49.0
2020-06-16,Lubelskie,PL75,16.0
2020-06-16,Lubuskie,PL76,0.0
2020-06-16,Lodzkie,PL74,108.0
2020-06-16,Malopolskie,PL77,40.0
2020-06-16,Mazowieckie,PL78,299.0
2020-06-16,Opolskie,PL79,50.0
2020-06-16,Podkarpackie,PL80,40.0
2020-06-16,Podlaskie,PL81,9.0
2020-06-16,Pomorskie,PL82,38.0
2020-06-16,Slaskie,PL83,269.0
2020-06-16,Swietokrzyskie,PL84,26.0
2020-06-16,Warminsko-Mazurskie,PL85,1.0
2020-06-16,Wielkopolskie,PL86,165.0
2020-06-16,Zachodniopomorskie,PL87,20.0
2020-06-16,Poland,PL,1256.0
2020-06-17,Dolnoslaskie,PL72,129.0
2020-06-17,Kujawsko-Pomorskie,PL73,49.0
2020-06-17,Lubelskie,PL75,16.0
2020-06-17,Lubuskie,PL76,0.0
2020-06-17,Lodzkie,PL74,114.0
2020-06-17,Malopolskie,PL77,40.0
2020-06-17,Mazowieckie,PL78,302.0
2020-06-17,Opolskie,PL79,50.0
2020-06-17,Podkarpackie,PL80,40.0
2020-06-17,Podlaskie,PL81,9.0
2020-06-17,Pomorskie,PL82,38.0
2020-06-17,Slaskie,PL83,272.0
2020-06-17,Swietokrzyskie,PL84,26.0
2020-06-17,Warminsko-Mazurskie,PL85,1.0
2020-06-17,Wielkopolskie,PL86,166.0
2020-06-17,Zachodniopomorskie,PL87,20.0
2020-06-17,Poland,PL,1272.0
2020-06-18,Dolnoslaskie,PL72,129.0
2020-06-18,Kujawsko-Pomorskie,PL73,49.0
2020-06-18,Lubelskie,PL75,16.0
2020-06-18,Lubuskie,PL76,0.0
2020-06-18,Lodzkie,PL74,118.0
2020-06-18,Malopolskie,PL77,40.0
2020-06-18,Mazowieckie,PL78,307.0
2020-06-18,Opolskie,PL79,50.0
2020-06-18,Podkarpackie,PL80,40.0
2020-06-18,Podlaskie,PL81,9.0
2020-06-18,Pomorskie,PL82,38.0
2020-06-18,Slaskie,PL83,276.0
2020-06-18,Swietokrzyskie,PL84,27.0
2020-06-18,Warminsko-Mazurskie,PL85,1.0
2020-06-18,Wielkopolskie,PL86,166.0
2020-06-18,Zachodniopomorskie,PL87,20.0
2020-06-18,Poland,PL,1286.0
2020-06-19,Dolnoslaskie,PL72,133.0
2020-06-19,Kujawsko-Pomorskie,PL73,49.0
2020-06-19,Lubelskie,PL75,16.0
2020-06-19,Lubuskie,PL76,0.0
2020-06-19,Lodzkie,PL74,131.0
2020-06-19,Malopolskie,PL77,41.0
2020-06-19,Mazowieckie,PL78,309.0
2020-06-19,Opolskie,PL79,50.0
2020-06-19,Podkarpackie,PL80,42.0
2020-06-19,Podlaskie,PL81,9.0
2020-06-19,Pomorskie,PL82,38.0
2020-06-19,Slaskie,PL83,281.0
2020-06-19,Swietokrzyskie,PL84,30.0
2020-06-19,Warminsko-Mazurskie,PL85,1.0
2020-06-19,Wielkopolskie,PL86,166.0
2020-06-19,Zachodniopomorskie,PL87,20.0
2020-06-19,Poland,PL,1316.0
2020-06-20,Dolnoslaskie,PL72,135.0
2020-06-20,Kujawsko-Pomorskie,PL73,49.0
2020-06-20,Lubelskie,PL75,17.0
2020-06-20,Lubuskie,PL76,0.0
2020-06-20,Lodzkie,PL74,134.0
2020-06-20,Malopolskie,PL77,41.0
2020-06-20,Mazowieckie,PL78,309.0
2020-06-20,Opolskie,PL79,50.0
2020-06-20,Podkarpackie,PL80,45.0
2020-06-20,Podlaskie,PL81,10.0
2020-06-20,Pomorskie,PL82,38.0
2020-06-20,Slaskie,PL83,288.0
2020-06-20,Swietokrzyskie,PL84,30.0
2020-06-20,Warminsko-Mazurskie,PL85,1.0
2020-06-20,Wielkopolskie,PL86,167.0
2020-06-20,Zachodniopomorskie,PL87,20.0
2020-06-20,Poland,PL,1334.0
2020-06-21,Dolnoslaskie,PL72,136.0
2020-06-21,Kujawsko-Pomorskie,PL73,49.0
2020-06-21,Lubelskie,PL75,17.0
2020-06-21,Lubuskie,PL76,0.0
2020-06-21,Lodzkie,PL74,134.0
2020-06-21,Malopolskie,PL77,43.0
2020-06-21,Mazowieckie,PL78,313.0
2020-06-21,Opolskie,PL79,50.0
2020-06-21,Podkarpackie,PL80,46.0
2020-06-21,Podlaskie,PL81,10.0
2020-06-21,Pomorskie,PL82,38.0
2020-06-21,Slaskie,PL83,288.0
2020-06-21,Swietokrzyskie,PL84,32.0
2020-06-21,Warminsko-Mazurskie,PL85,1.0
2020-06-21,Wielkopolskie,PL86,169.0
2020-06-21,Zachodniopomorskie,PL87,20.0
2020-06-21,Poland,PL,1346.0
2020-06-22,Dolnoslaskie,PL72,136.0
2020-06-22,Kujawsko-Pomorskie,PL73,49.0
2020-06-22,Lubelskie,PL75,17.0
2020-06-22,Lubuskie,PL76,0.0
2020-06-22,Lodzkie,PL74,141.0
2020-06-22,Malopolskie,PL77,44.0
2020-06-22,Mazowieckie,PL78,313.0
2020-06-22,Opolskie,PL79,50.0
2020-06-22,Podkarpackie,PL80,47.0
2020-06-22,Podlaskie,PL81,10.0
2020-06-22,Pomorskie,PL82,38.0
2020-06-22,Slaskie,PL83,288.0
2020-06-22,Swietokrzyskie,PL84,32.0
2020-06-22,Warminsko-Mazurskie,PL85,1.0
2020-06-22,Wielkopolskie,PL86,170.0
2020-06-22,Zachodniopomorskie,PL87,20.0
2020-06-22,Poland,PL,1356.0
2020-06-23,Dolnoslaskie,PL72,136.0
2020-06-23,Kujawsko-Pomorskie,PL73,49.0
2020-06-23,Lubelskie,PL75,17.0
2020-06-23,Lubuskie,PL76,0.0
2020-06-23,Lodzkie,PL74,141.0
2020-06-23,Malopolskie,PL77,44.0
2020-06-23,Mazowieckie,PL78,313.0
2020-06-23,Opolskie,PL79,50.0
2020-06-23,Podkarpackie,PL80,47.0
2020-06-23,Podlaskie,PL81,10.0
2020-06-23,Pomorskie,PL82,38.0
2020-06-23,Slaskie,PL83,291.0
2020-06-23,Swietokrzyskie,PL84,32.0
2020-06-23,Warminsko-Mazurskie,PL85,1.0
2020-06-23,Wielkopolskie,PL86,170.0
2020-06-23,Zachodniopomorskie,PL87,20.0
2020-06-23,Poland,PL,1359.0
2020-06-24,Dolnoslaskie,PL72,137.0
2020-06-24,Kujawsko-Pomorskie,PL73,49.0
2020-06-24,Lubelskie,PL75,17.0
2020-06-24,Lubuskie,PL76,0.0
2020-06-24,Lodzkie,PL74,146.0
2020-06-24,Malopolskie,PL77,44.0
2020-06-24,Mazowieckie,PL78,317.0
2020-06-24,Opolskie,PL79,50.0
2020-06-24,Podkarpackie,PL80,48.0
2020-06-24,Podlaskie,PL81,10.0
2020-06-24,Pomorskie,PL82,38.0
2020-06-24,Slaskie,PL83,294.0
2020-06-24,Swietokrzyskie,PL84,34.0
2020-06-24,Warminsko-Mazurskie,PL85,1.0
2020-06-24,Wielkopolskie,PL86,170.0
2020-06-24,Zachodniopomorskie,PL87,20.0
2020-06-24,Poland,PL,1375.0
2020-06-25,Dolnoslaskie,PL72,137.0
2020-06-25,Kujawsko-Pomorskie,PL73,49.0
2020-06-25,Lubelskie,PL75,17.0
2020-06-25,Lubuskie,PL76,0.0
2020-06-25,Lodzkie,PL74,149.0
2020-06-25,Malopolskie,PL77,44.0
2020-06-25,Mazowieckie,PL78,323.0
2020-06-25,Opolskie,PL79,50.0
2020-06-25,Podkarpackie,PL80,50.0
2020-06-25,Podlaskie,PL81,10.0
2020-06-25,Pomorskie,PL82,38.0
2020-06-25,Slaskie,PL83,301.0
2020-06-25,Swietokrzyskie,PL84,36.0
2020-06-25,Warminsko-Mazurskie,PL85,1.0
2020-06-25,Wielkopolskie,PL86,171.0
2020-06-25,Zachodniopomorskie,PL87,20.0
2020-06-25,Poland,PL,1396.0
2020-06-26,Dolnoslaskie,PL72,138.0
2020-06-26,Kujawsko-Pomorskie,PL73,49.0
2020-06-26,Lubelskie,PL75,17.0
2020-06-26,Lubuskie,PL76,0.0
2020-06-26,Lodzkie,PL74,156.0
2020-06-26,Malopolskie,PL77,44.0
2020-06-26,Mazowieckie,PL78,323.0
2020-06-26,Opolskie,PL79,50.0
2020-06-26,Podkarpackie,PL80,50.0
2020-06-26,Podlaskie,PL81,10.0
2020-06-26,Pomorskie,PL82,38.0
2020-06-26,Slaskie,PL83,308.0
2020-06-26,Swietokrzyskie,PL84,36.0
2020-06-26,Warminsko-Mazurskie,PL85,1.0
2020-06-26,Wielkopolskie,PL86,172.0
2020-06-26,Zachodniopomorskie,PL87,20.0
2020-06-26,Poland,PL,1412.0
2020-06-27,Dolnoslaskie,PL72,139.0
2020-06-27,Kujawsko-Pomorskie,PL73,49.0
2020-06-27,Lubelskie,PL75,17.0
2020-06-27,Lubuskie,PL76,0.0
2020-06-27,Lodzkie,PL74,161.0
2020-06-27,Malopolskie,PL77,44.0
2020-06-27,Mazowieckie,PL78,325.0
2020-06-27,Opolskie,PL79,50.0
2020-06-27,Podkarpackie,PL80,50.0
2020-06-27,Podlaskie,PL81,10.0
2020-06-27,Pomorskie,PL82,38.0
2020-06-27,Slaskie,PL83,317.0
2020-06-27,Swietokrzyskie,PL84,36.0
2020-06-27,Warminsko-Mazurskie,PL85,1.0
2020-06-27,Wielkopolskie,PL86,172.0
2020-06-27,Zachodniopomorskie,PL87,20.0
2020-06-27,Poland,PL,1429.0
2020-06-28,Dolnoslaskie,PL72,139.0
2020-06-28,Kujawsko-Pomorskie,PL73,49.0
2020-06-28,Lubelskie,PL75,17.0
2020-06-28,Lubuskie,PL76,0.0
2020-06-28,Lodzkie,PL74,162.0
2020-06-28,Malopolskie,PL77,44.0
2020-06-28,Mazowieckie,PL78,326.0
2020-06-28,Opolskie,PL79,51.0
2020-06-28,Podkarpackie,PL80,50.0
2020-06-28,Podlaskie,PL81,10.0
2020-06-28,Pomorskie,PL82,38.0
2020-06-28,Slaskie,PL83,317.0
2020-06-28,Swietokrzyskie,PL84,37.0
2020-06-28,Warminsko-Mazurskie,PL85,1.0
2020-06-28,Wielkopolskie,PL86,174.0
2020-06-28,Zachodniopomorskie,PL87,20.0
2020-06-28,Poland,PL,1435.0
2020-06-29,Dolnoslaskie,PL72,139.0
2020-06-29,Kujawsko-Pomorskie,PL73,49.0
2020-06-29,Lubelskie,PL75,17.0
2020-06-29,Lubuskie,PL76,0.0
2020-06-29,Lodzkie,PL74,162.0
2020-06-29,Malopolskie,PL77,44.0
2020-06-29,Mazowieckie,PL78,326.0
2020-06-29,Opolskie,PL79,51.0
2020-06-29,Podkarpackie,PL80,50.0
2020-06-29,Podlaskie,PL81,10.0
2020-06-29,Pomorskie,PL82,38.0
2020-06-29,Slaskie,PL83,319.0
2020-06-29,Swietokrzyskie,PL84,38.0
2020-06-29,Warminsko-Mazurskie,PL85,1.0
2020-06-29,Wielkopolskie,PL86,175.0
2020-06-29,Zachodniopomorskie,PL87,20.0
2020-06-29,Poland,PL,1439.0
2020-06-30,Dolnoslaskie,PL72,139.0
2020-06-30,Kujawsko-Pomorskie,PL73,49.0
2020-06-30,Lubelskie,PL75,17.0
2020-06-30,Lubuskie,PL76,0.0
2020-06-30,Lodzkie,PL74,162.0
2020-06-30,Malopolskie,PL77,44.0
2020-06-30,Mazowieckie,PL78,327.0
2020-06-30,Opolskie,PL79,51.0
2020-06-30,Podkarpackie,PL80,50.0
2020-06-30,Podlaskie,PL81,10.0
2020-06-30,Pomorskie,PL82,38.0
